latency_ms,status,error
671.4469001162797,200,
666.0566998180002,200,
656.5928999334574,200,
757.767700124532,200,
657.3057000059634,200,
684.6880000084639,200,
702.3413998540491,200,
774.5200998615474,200,
739.7773000411689,200,
692.0157000422478,200,
765.5730000697076,200,
754.3269000016153,200,
693.4934000018984,200,
690.5976999551058,200,
686.0156999900937,200,
779.4545001816005,200,
674.6950000524521,200,
731.13469989039,200,
676.579900085926,200,
656.5141000319272,200,
651.4836000278592,200,
676.1308000423014,200,
668.8932001125067,200,
684.4828999601305,200,
754.5063998550177,200,
785.3538999333978,200,
663.619700120762,200,
701.8695999868214,200,
674.2618998978287,200,
661.1120998859406,200,
678.2937999814749,200,
678.554399870336,200,
669.579700101167,200,
763.5429000947624,200,
746.7670999467373,200,
744.4718999322504,200,
667.149799875915,200,
698.7098001409322,200,
700.387799879536,200,
668.8227998092771,200,
746.5363000519574,200,
686.198600102216,200,
656.0178999789059,200,
650.1432000659406,200,
693.0148000828922,200,
748.8222001120448,200,
694.544400088489,200,
668.6675001401454,200,
691.0965000279248,200,
712.3039998114109,200,
662.6879998948425,200,
722.2444000653923,200,
666.1614999175072,200,
664.4353000447154,200,
669.6072998456657,200,
685.2838001213968,200,
700.2008000854403,200,
732.6070999260992,200,
683.4460999816656,200,
679.6840000897646,200,
661.4171999972314,200,
685.4557001497597,200,
697.9196001775563,200,
675.8839001413435,200,
685.0539001170546,200,
690.5366000719368,200,
676.8417998682708,200,
758.9070000685751,200,
680.2974999882281,200,
668.7179000582546,200,
747.7636998519301,200,
770.2116000000387,200,
681.0101000592113,200,
677.0410998724401,200,
687.8839998971671,200,
657.6636999379843,200,
660.8772999607027,200,
647.3939002025872,200,
684.9348999094218,200,
680.3159001283348,200,
758.2360000815243,200,
662.1727999299765,200,
688.4709999430925,200,
661.5795001853257,200,
728.7536000367254,200,
682.7839000616223,200,
691.3091000169516,200,
