latency_ms,status,error
292.54819988273084,200,
466.44659992307425,200,
645.8205000963062,200,
827.131099998951,200,
707.801999989897,200,
708.5097001399845,200,
701.6122001223266,200,
699.3535000365227,200,
702.4854999035597,200,
704.838200006634,200,
707.7309000305831,200,
709.2110000085086,200,
704.9451998900622,200,
703.8577999919653,200,
707.3507998138666,200,
698.8707000855356,200,
705.305399838835,200,
707.7317000366747,200,
708.6182001512498,200,
711.9483000133187,200,
711.0715999733657,200,
709.5523001626134,200,
711.7808000184596,200,
713.5199999902397,200,
709.2088998761028,200,
706.0205000452697,200,
706.9868000689894,200,
708.0316999927163,200,
714.4778999499977,200,
706.9943000096828,200,
700.2930999733508,200,
699.3297999724746,200,
693.3180999476463,200,
705.904999980703,200,
706.0567999724299,200,
704.0775998029858,200,
708.5764999501407,200,
709.2231998685747,200,
704.3486000038683,200,
708.8647000491619,200,
707.2554000187665,200,
705.686799949035,200,
707.0464000571519,200,
717.1674000564963,200,
723.6054001841694,200,
715.71179991588,200,
722.6570001803339,200,
707.0759998168796,200,
700.9018000680953,200,
718.165900092572,200,
701.6904000192881,200,
708.7670001201332,200,
709.2610001564026,200,
695.3359998296946,200,
706.8883997853845,200,
701.474400004372,200,
697.6610999554396,200,
703.5126998089254,200,
706.3666998874396,200,
705.9716999065131,200,
709.5467001199722,200,
711.4413999952376,200,
711.3441000692546,200,
709.6527998801321,200,
707.8358000144362,200,
704.7273998614401,200,
704.9992000684142,200,
719.962100032717,200,
719.5249998476356,200,
720.0847000349313,200,
712.1156000066549,200,
707.8193000052124,200,
706.1096001416445,200,
703.658000100404,200,
711.7808000184596,200,
708.4476000163704,200,
709.937300067395,200,
705.9525998774916,200,
707.6862000394613,200,
703.8386999629438,200,
702.0514998584986,200,
709.385999944061,200,
701.633800053969,200,
700.5115998908877,200,
707.3522000573575,200,
705.5246999952942,200,
707.5042000506073,200,
711.2355998251587,200,
703.96349998191,200,
703.9588999468833,200,
706.104899989441,200,
700.7496000733227,200,
704.9371998291463,200,
710.2735999505967,200,
704.3759999796748,200,
707.143499981612,200,
820.5161998048425,200,
699.6689999941736,200,
742.9426000453532,200,
776.6948000062257,200,
596.8887999188155,200,
741.1022000014782,200,
747.6495001465082,200,
746.2098998948932,200,
835.7911999337375,200,
680.1169000100344,200,
635.3723998181522,200,
622.0068999100477,200,
582.7502000611275,200,
711.3862000405788,200,
715.9571999218315,200,
687.8152000717819,200,
712.4426998198032,200,
712.6827000174671,200,
707.6435999479145,200,
709.6212001051754,200,
709.4688999932259,200,
708.1438000313938,200,
704.7287998721004,200,
709.2193001881242,200,
698.0324001051486,200,
701.4872001018375,200,
700.2716001588851,200,
704.3400001712143,200,
710.3228000923991,200,
708.8250999804586,200,
712.7876998856664,200,
712.806100025773,200,
710.4613000992686,200,
708.2457998767495,200,
708.3273997996002,200,
708.1080998759717,200,
705.6242998223752,200,
706.850599963218,200,
709.8834000062197,200,
709.840500028804,200,
710.9869001433253,200,
709.8371000029147,200,
708.8281998876482,200,
711.5211999043822,200,
705.0739000551403,200,
709.782199934125,200,
704.6070999931544,200,
699.6635999530554,200,
704.9767000135034,200,
699.5466998778284,200,
714.1241000499576,200,
706.8084999918938,200,
708.5084998980165,200,
707.136900164187,200,
696.0076000541449,200,
705.088899936527,200,
708.1133997999132,200,
710.4877999518067,200,
713.0525000393391,200,
708.5086000151932,200,
705.9144999366254,200,
704.2233000975102,200,
700.9564000181854,200,
709.6927999518812,200,
709.1783999931067,200,
733.5030999965966,200,
