latency_ms,status,error
261.8058000225574,200,
403.6946000996977,200,
611.2520999740809,200,
823.2124999631196,200,
774.0186001174152,200,
784.7408999223262,200,
714.6184998564422,200,
642.8481000475585,200,
574.565599905327,200,
638.4135000407696,200,
645.3262998256832,200,
676.9791000988334,200,
640.1283000595868,200,
576.9288002047688,200,
560.2385001257062,200,
532.5273999478668,200,
636.1813999246806,200,
626.9707998726517,200,
711.0547998454422,200,
709.9499001633376,200,
645.9820999298245,200,
636.8767998646945,200,
567.5218999385834,200,
570.2468999661505,200,
565.4860001523048,200,
572.4758000578731,200,
578.90719990246,200,
572.417400078848,200,
580.2333999890834,200,
641.6892998386174,200,
634.1503001749516,200,
676.4877999667078,200,
667.4504999537021,200,
612.4323999974877,200,
604.0409998968244,200,
571.8803000636399,200,
572.3210000433028,200,
562.1857000514865,200,
636.9144001509994,200,
644.9787998571992,200,
640.6950000673532,200,
635.6232999823987,200,
578.405600041151,200,
556.827099993825,200,
566.5527998935431,200,
640.08290017955,200,
636.1881999764591,200,
646.0510999895632,200,
646.7732000164688,200,
573.9883999340236,200,
568.540400126949,200,
632.6566999778152,200,
636.675699846819,200,
642.1272000297904,200,
639.9494998622686,200,
574.6041000820696,200,
629.8694999422878,200,
637.5428999308497,200,
706.1063000001013,200,
707.0877999067307,200,
706.58989995718,200,
714.4550001248717,200,
638.116099871695,200,
637.1365000959486,200,
575.7031999528408,200,
560.307800071314,200,
573.9288998302072,200,
566.6391998529434,200,
566.7274999432266,200,
576.3177000917494,200,
569.4128999020904,200,
569.5813000202179,200,
569.0478999167681,200,
626.1706999503076,200,
632.0246001705527,200,
704.6548998914659,200,
707.5440001208335,200,
644.9855999089777,200,
638.6448000557721,200,
575.4335999954492,200,
573.7043998669833,200,
636.7393999826163,200,
642.0059001538903,200,
644.9734999332577,200,
633.8682998903096,200,
570.7551999948919,200,
581.571500049904,200,
563.9766999520361,200,
577.7058000676334,200,
570.9260997828096,200,
637.6396000850946,200,
638.3499000221491,200,
633.1618998665363,200,
709.9715999793261,200,
636.1333001405001,200,
642.5991000141948,200,
642.9274000693113,200,
634.7569997888058,200,
631.4640999771655,200,
705.8525998145342,200,
712.535300059244,200,
658.0662000924349,200,
672.0961998216808,200,
586.5474999882281,200,
579.6831999905407,200,
570.4537001438439,200,
566.6785000357777,200,
581.3528001308441,200,
569.9814001563936,200,
572.0617999322712,200,
559.806999983266,200,
630.4993000812829,200,
646.6394001618028,200,
649.3297000415623,200,
636.2382001243532,200,
635.7472999952734,200,
630.6934000458568,200,
624.0879001561552,200,
635.1101000327617,200,
634.02030011639,200,
636.7389999795705,200,
636.7705999873579,200,
643.9186001662165,200,
576.2841000687331,200,
571.5930999722332,200,
571.2934997864068,200,
639.9864999111742,200,
634.1339000500739,200,
641.5818999521434,200,
641.6587999556214,200,
568.1833999697119,200,
575.9785000700504,200,
569.0204999409616,200,
571.7580001801252,200,
574.2024001665413,200,
638.1860000547022,200,
638.4596999268979,200,
707.8448000829667,200,
772.2843999508768,200,
711.8493998423219,200,
718.3232000097632,200,
644.0268000587821,200,
577.6376000139862,200,
595.8901001140475,200,
570.6525000277907,200,
571.9739999622107,200,
578.898600069806,200,
551.4039001427591,200,
569.9930000118911,200,
575.7949000690132,200,
563.3449999149889,200,
564.6063000895083,200,
635.4978999588639,200,
632.040600059554,200,
638.2801998406649,200,
636.2091000191867,200,
579.6215999871492,200,
574.9882999807596,200,
573.9108000416309,200,
575.2004000823945,200,
600.422800052911,200,
634.8566000815481,200,
634.9966998677701,200,
652.3923999629915,200,
598.9493001252413,200,
571.9255998264998,200,
638.7006000149995,200,
625.5873998161405,200,
704.7795001417398,200,
802.5241000577807,200,
715.4176000040025,200,
705.3433998953551,200,
638.645299943164,200,
542.8412000183016,200,
560.631399974227,200,
634.4314001034945,200,
707.2647002059966,200,
711.6845999844372,200,
704.9690999556333,200,
642.8783999290317,200,
568.888199981302,200,
626.4657001011074,200,
703.2733000814915,200,
701.6429000068456,200,
715.6036000233144,200,
642.6436000037938,200,
573.9575999323279,200,
581.8026000633836,200,
559.5486999955028,200,
573.5524001065642,200,
570.1295998878777,200,
629.5169000513852,200,
656.8571000825614,200,
634.1922001447529,200,
652.7503000106663,200,
634.5953000709414,200,
625.9039998985827,200,
637.9199998918921,200,
626.6748001798987,200,
644.9021999724209,200,
705.577400047332,200,
708.3814998622984,200,
705.1600001286715,200,
640.9301999956369,200,
574.2987000849098,200,
637.4248000793159,200,
645.1308000832796,200,
638.327700085938,200,
642.9391000419855,200,
569.2162001505494,200,
633.3420001901686,200,
636.1440001055598,200,
631.4650001004338,200,
712.1301000006497,200,
641.3753000088036,200,
708.8141001295298,200,
715.3447999153286,200,
639.9267001543194,200,
637.4371000565588,200,
637.8194000571966,200,
631.6981001291424,200,
636.9814998470247,200,
640.8632998354733,200,
574.367200024426,200,
574.9059999361634,200,
584.3816997949034,200,
638.0813999567181,200,
639.5286999177188,200,
637.2985001653433,200,
693.510300014168,200,
646.3254999835044,200,
650.1984999049455,200,
653.5209999419749,200,
647.1269000321627,200,
700.2832000143826,200,
764.5818998571485,200,
829.1782001033425,200,
771.1340000387281,200,
781.2191999983042,200,
722.3527999594808,200,
638.8832000084221,200,
656.1869999859482,200,
640.9295001067221,200,
625.5184998735785,200,
708.0128998495638,200,
764.3045000731945,200,
709.7257000859827,200,
713.8219999615103,200,
647.9048999026418,200,
640.5174001120031,200,
637.4303998891264,200,
706.0033997986466,200,
779.9138999544084,200,
727.1263001020998,200,
710.2420998271555,200,
638.2468999363482,200,
569.9913999997079,200,
552.4395999964327,200,
565.9520998597145,200,
581.149899866432,200,
569.1129001788795,200,
565.2426001615822,200,
572.0077001024038,200,
554.7414000611752,200,
563.0042001139373,200,
584.0628000441939,200,
567.9349999409169,200,
572.2290000412613,200,
570.7741000223905,200,
561.1656999681145,200,
637.8497001715004,200,
639.3345000687987,200,
636.9729998987168,200,
644.3230998702347,200,
568.0268001742661,200,
563.8416998554021,200,
565.3419999871403,200,
622.9218000080436,200,
632.3343999683857,200,
641.9088998809457,200,
636.873799841851,200,
566.7796998750418,200,
574.0366000682116,200,
633.1110000610352,200,
635.354399913922,200,
709.9867002107203,200,
773.9301999099553,200,
705.9461001772434,200,
707.5620999094099,200,
704.361799871549,200,
638.2896001450717,200,
639.1394999809563,200,
638.2791998330504,200,
632.7605000697076,200,
632.5440998189151,200,
637.3672999907285,200,
705.1740000024438,200,
645.1618999708444,200,
639.045599848032,200,
700.4884998314083,200,
703.5364999901503,200,
699.0956000518054,200,
725.2964000217617,200,
643.0365000851452,200,
644.3653998430818,200,
643.6212998814881,200,
622.4214001558721,200,
640.847299946472,200,
641.9774999376386,200,
645.0328000355512,200,
641.8553998228163,200,
645.6651999615133,200,
569.7611998766661,200,
566.6295997798443,200,
581.7629001103342,200,
564.5011998713017,200,
635.0640000309795,200,
642.4128001090139,200,
621.836300007999,200,
640.5096999369562,200,
635.9099999535829,200,
634.8616001196206,200,
706.3153998460621,200,
704.1493998840451,200,
644.0785001032054,200,
644.2866998258978,200,
574.0197999402881,200,
634.4838999211788,200,
633.246700046584,200,
632.0313999895006,200,
632.337799994275,200,
570.8919998724014,200,
572.2409998998046,200,
564.2989000771195,200,
586.5151998586953,200,
567.6540001295507,200,
566.217000130564,200,
644.1410998813808,200,
626.3967000413686,200,
706.2373000662774,200,
709.5763999968767,200,
642.0960000250489,200,
700.2526998985559,200,
639.8891001008451,200,
634.5188000705093,200,
627.44259997271,200,
590.5379999894649,200,
646.5170001611114,200,
579.0858999826014,200,
646.1418000981212,200,
588.7339999899268,200,
577.8163999784738,200,
626.4821998775005,200,
564.1433999408036,200,
638.8179999776185,200,
651.6138000879437,200,
574.7268998529762,200,
629.5545999892056,200,
644.7572000324726,200,
533.6708000395447,200,
633.3317998796701,200,
570.657700067386,200,
518.6997000128031,200,
568.7482000794262,200,
569.6946000680327,200,
579.33280011639,200,
577.1204000338912,200,
570.123900193721,200,
580.5027999449521,200,
565.3253002092242,200,
1215.6175998970866,200,
1221.463599940762,200,
1210.3485998231918,200,
1282.9720999579877,200,
647.3411000333726,200,
648.8477000966668,200,
651.1522000655532,200,
583.9184999931604,200,
577.3650000337511,200,
636.3458998966962,200,
